Time (ms),Voltage (V)
19559.0,-2.19
19572.0,-25.58
19586.0,-38.34
19599.0,9.77
19612.0,60.79
19625.0,44.61
19639.0,15.29
19652.0,14.62
19665.0,8.44
19679.0,16.35
19692.0,59.11
19705.0,66.04
19719.0,35.56
19732.0,49.06
19745.0,68.64
19759.0,46.37
19772.0,50.78
19785.0,60.02
19799.0,6.35
19812.0,-25.7
19825.0,30.43
19838.0,84.79
19852.0,52.2
19865.0,-18.8
19878.0,-40.36
19892.0,-33.48
19905.0,-26.83
19919.0,36.6
19933.0,111.28
19946.0,84.91
19959.0,-6.95
19973.0,-51.03
19986.0,-10.3
19999.0,31.21
20013.0,3.27
20026.0,-23.4
20039.0,6.86
20052.0,35.49
20066.0,27.05
20079.0,20.11
20092.0,25.78
20106.0,17.34
20119.0,4.67
20132.0,15.81
20146.0,58.0
20159.0,106.54
20172.0,101.58
20186.0,39.48
20199.0,-0.73
20212.0,-4.72
20226.0,-32.83
20239.0,-70.22
20252.0,-46.59
20265.0,17.48
20279.0,38.57
20292.0,26.27
20305.0,67.31
20319.0,121.61
20332.0,-4.0
20345.0,-312.95
20359.0,-496.41
20372.0,-408.17
20385.0,-273.51
20399.0,-253.2
20412.0,-254.88
20425.0,-205.93
20439.0,-154.04
20452.0,-128.94
20465.0,-73.06
20478.0,98.49
20492.0,342.99
20505.0,495.87
20518.0,508.96
20532.0,463.46
20545.0,414.77
20558.0,396.91
20573.0,389.08
20586.0,326.81
20599.0,231.95
20613.0,156.6
20626.0,111.21
20639.0,113.55
20653.0,165.91
20666.0,203.51
20679.0,127.67
20692.0,-28.83
20706.0,-109.02
20719.0,-103.89
20732.0,-104.77
20746.0,-94.69
20759.0,-83.08
20772.0,-110.12
20786.0,-93.85
20799.0,-30.74
20812.0,-61.84
20826.0,-155.99
20839.0,-136.83
20852.0,-38.13
20866.0,-38.85
20879.0,-109.09
20892.0,-120.71
20905.0,-104.75
20919.0,-86.94
20932.0,-30.61
20945.0,3.24
20959.0,-52.73
20972.0,-125.59
20985.0,-91.46
20999.0,9.21
21012.0,18.38
21025.0,-38.42
21039.0,-30.87
21052.0,-6.38
21065.0,-44.49
21079.0,-77.65
21092.0,-53.01
21105.0,-33.13
21118.0,-56.68
21132.0,-71.14
21145.0,-44.37
21158.0,-4.45
21172.0,8.95
21185.0,-13.55
21198.0,-27.77
21212.0,-18.71
21226.0,-47.35
21239.0,-129.65
21253.0,-175.72
21266.0,-133.3
21279.0,-89.32
21293.0,-101.94
21306.0,-90.3
21319.0,-36.31
21332.0,-46.71
21346.0,-122.35
21359.0,-146.97
21372.0,-100.59
21386.0,-58.14
21399.0,-53.9
21412.0,-63.06
21426.0,-48.24
21439.0,-7.04
21452.0,18.85
21466.0,-1.97
21479.0,-43.3
21492.0,-37.97
21506.0,35.45
21519.0,96.86
21532.0,71.29
21545.0,7.56
21559.0,-16.78
21572.0,-1.45
21585.0,23.1
21599.0,19.21
21612.0,-24.16
21625.0,-49.13
21639.0,-26.12
21652.0,24.07
21665.0,90.93
21679.0,118.89
21692.0,67.98
21705.0,19.51
21719.0,42.3
21732.0,84.01
21745.0,80.85
21758.0,60.37
21772.0,63.1
21785.0,58.45
21798.0,33.4
21812.0,40.84
21825.0,90.61
21838.0,88.47
21852.0,-12.53
21866.0,-69.1
21879.0,19.68
21893.0,105.05
21906.0,28.46
21919.0,-172.21
21933.0,-344.57
21946.0,-376.12
21959.0,-299.91
21972.0,-229.74
21986.0,-202.75
21999.0,-176.63
22012.0,-134.58
22026.0,-97.36
22039.0,-71.05
22052.0,-45.16
22066.0,-17.06
22079.0,8.09
22092.0,29.33
22106.0,49.43
22119.0,68.81
22132.0,97.58
22146.0,198.56
22159.0,449.02
22172.0,757.52
22185.0,903.22
22199.0,861.35
22212.0,789.97
22225.0,722.75
22239.0,585.53
22252.0,403.11
22265.0,288.2
22279.0,274.38
22292.0,275.53
22305.0,224.11
22319.0,131.05
22332.0,30.03
22345.0,-45.32
22359.0,-82.12
22372.0,-78.76
22385.0,-47.24
22398.0,-41.14
22412.0,-93.45
22425.0,-177.36
22438.0,-232.08
22452.0,-228.9
22465.0,-214.02
22478.0,-208.29
22492.0,-189.29
22505.0,-180.86
22519.0,-180.68
22533.0,-136.59
22546.0,-104.86
22559.0,-164.46
22573.0,-229.93
22586.0,-222.67
22599.0,-186.23
22612.0,-157.36
22626.0,-141.78
22639.0,-130.93
22652.0,-132.85
22666.0,-159.82
22679.0,-159.33
22692.0,-112.75
22706.0,-94.67
22719.0,-155.97
22732.0,-240.41
22746.0,-228.46
22759.0,-121.6
22772.0,-75.12
22786.0,-117.94
22799.0,-109.11
22812.0,-36.48
22825.0,-26.74
22839.0,-86.16
22852.0,-107.5
22865.0,-84.2
22879.0,-85.43
22892.0,-100.91
22905.0,-93.71
22919.0,-72.82
22932.0,-55.75
22945.0,-55.61
22959.0,-66.66
22972.0,-66.31
22985.0,-64.95
22999.0,-81.12
23012.0,-84.05
23025.0,-50.66
23038.0,-11.95
23052.0,6.6
23065.0,-4.37
23078.0,-47.84
23092.0,-68.31
23105.0,-15.53
23118.0,36.7
23132.0,7.38
23145.0,-42.64
23158.0,-37.52
23173.0,1.16
23186.0,29.09
23199.0,25.77
23213.0,-2.84
23226.0,-20.25
23239.0,-0.41
23252.0,36.51
23266.0,47.62
23279.0,30.51
23292.0,14.73
23306.0,3.68
23319.0,-1.79
23332.0,10.73
23346.0,34.47
23359.0,47.23
23372.0,45.37
23386.0,54.14
23399.0,79.1
23412.0,99.67
23426.0,106.05
23439.0,89.49
23452.0,51.66
23465.0,39.96
23479.0,78.52
23492.0,86.01
23505.0,27.89
23519.0,23.74
23532.0,101.57
23545.0,133.84
23559.0,107.42
23572.0,93.59
23585.0,80.36
23599.0,70.62
23612.0,91.12
23625.0,100.17
23639.0,85.82
23652.0,73.66
23665.0,20.48
23678.0,-35.48
23692.0,23.62
23705.0,115.05
23718.0,103.23
23732.0,44.18
23745.0,18.62
23758.0,41.69
23772.0,73.66
23785.0,-12.54
23798.0,-257.48
23812.0,-458.12
23826.0,-428.23
23839.0,-290.02
23853.0,-236.2
23866.0,-236.05
23879.0,-197.96
23892.0,-142.68
23906.0,-110.14
23919.0,-87.34
23932.0,-57.28
23946.0,-26.67
23959.0,-2.48
23972.0,18.88
23986.0,40.64
23999.0,60.99
24012.0,78.54
24026.0,93.72
24039.0,107.04
24052.0,119.06
24066.0,130.02
24079.0,139.73
24092.0,194.43
24105.0,399.44
24119.0,718.86
24132.0,912.54
24145.0,877.84
24159.0,771.98
24172.0,697.26
24185.0,581.1
24199.0,416.67
24212.0,344.49
24225.0,405.58
24239.0,461.31
24252.0,419.99
24265.0,326.59
24279.0,228.17
24292.0,112.62
24305.0,-23.05
24318.0,-135.97
24332.0,-199.59
24345.0,-251.79
24358.0,-307.5
24372.0,-300.38
24385.0,-219.75
24398.0,-171.76
24412.0,-200.88
24425.0,-228.86
24438.0,-224.79
24452.0,-241.81
24465.0,-265.84
24479.0,-250.23
24493.0,-280.0
24506.0,-391.83
24519.0,-424.46
24532.0,-323.42
24546.0,-242.67
24559.0,-285.27
24572.0,-377.95
24586.0,-392.84
24599.0,-335.76
24612.0,-313.02
24626.0,-330.91
24639.0,-309.48
24652.0,-265.8
24666.0,-256.13
24679.0,-246.61
24692.0,-227.89
24706.0,-221.03
24719.0,-189.88
24732.0,-145.2
24745.0,-143.8
24759.0,-177.75
24772.0,-217.14
24785.0,-238.11
24799.0,-187.52
24812.0,-75.99
24825.0,-9.95
24839.0,-18.72
24852.0,-16.91
24865.0,47.12
24879.0,121.98
24892.0,120.34
24905.0,47.57
24919.0,8.29
24932.0,65.26
24945.0,162.96
24958.0,203.7
24972.0,169.55
24985.0,108.65
24998.0,59.12
25012.0,73.25
25025.0,158.26
25038.0,207.07
25052.0,163.46
25065.0,92.21
25078.0,30.06
25092.0,-20.93
25105.0,-19.3
25119.0,43.55
25133.0,105.88
25146.0,127.75
25159.0,107.01
25172.0,38.24
25186.0,-29.51
25199.0,-25.67
25212.0,19.2
25226.0,55.93
25239.0,98.69
25252.0,131.19
25266.0,100.4
25279.0,26.72
25292.0,2.48
25306.0,45.41
25319.0,65.88
25332.0,1.98
25346.0,-74.42
25359.0,-42.8
25372.0,59.74
25385.0,86.6
25399.0,17.74
25412.0,-28.11
25425.0,13.37
25439.0,56.02
25452.0,35.37
25465.0,21.69
25479.0,48.2
25492.0,50.19
25505.0,11.85
25519.0,-12.43
25532.0,5.43
25545.0,42.88
25559.0,61.99
25572.0,40.63
25585.0,-7.84
25598.0,-33.41
25612.0,2.03
25625.0,50.31
25638.0,52.09
25652.0,22.16
25665.0,-27.27
25678.0,-67.35
25692.0,-50.74
25705.0,-26.96
25718.0,-47.83
25732.0,-58.48
25745.0,-74.73
25758.0,-238.22
25773.0,-472.29
25786.0,-495.73
25799.0,-335.74
25812.0,-249.38
25826.0,-255.11
25839.0,-225.78
25852.0,-160.89
25866.0,-119.18
25879.0,-95.77
25892.0,-63.89
25906.0,-27.93
25919.0,0.4
25932.0,24.32
25946.0,48.14
25959.0,70.2
25972.0,110.89
25986.0,236.7
25999.0,482.08
26012.0,747.68
26025.0,877.13
26039.0,841.39
26052.0,764.41
26065.0,733.17
26079.0,695.97
26092.0,610.7
26105.0,523.84
26119.0,453.98
26132.0,365.2
26145.0,243.8
26159.0,93.68
26172.0,-38.66
26185.0,-63.93
26199.0,-5.35
26212.0,19.91
26225.0,-16.91
26238.0,-70.91
26252.0,-125.88
26265.0,-173.62
26278.0,-199.56
26292.0,-203.93
26305.0,-173.79
26318.0,-123.35
26332.0,-121.44
26345.0,-174.61
26358.0,-206.92
26372.0,-191.07
26385.0,-200.66
26398.0,-281.55
26412.0,-341.89
26426.0,-309.29
26439.0,-257.9
26452.0,-263.95
26466.0,-295.79
26479.0,-272.16
26492.0,-200.17
26506.0,-162.43
26519.0,-163.6
26532.0,-188.23
26546.0,-242.46
26559.0,-259.14
26572.0,-200.05
26586.0,-125.66
26599.0,-85.8
26612.0,-82.65
26626.0,-102.29
26639.0,-116.8
26652.0,-92.54
26665.0,-63.36
26679.0,-89.69
26692.0,-118.52
26705.0,-90.26
26719.0,-64.87
26732.0,-80.54
26745.0,-97.73
26759.0,-92.55
26772.0,-64.12
26785.0,-45.89
26799.0,-68.77
26812.0,-76.76
26825.0,-43.3
26839.0,-35.43
26852.0,-37.2
26865.0,15.71
26878.0,59.69
26892.0,14.09
26905.0,-53.76
26918.0,-20.56
26932.0,79.53
26945.0,73.22
26958.0,-33.11
26972.0,-32.53
26985.0,90.5
26998.0,154.28
27012.0,122.4
27025.0,100.84
27038.0,114.77
27052.0,87.58
27065.0,14.22
27079.0,11.67
27092.0,90.63
27106.0,121.85
27119.0,95.27
27132.0,91.47
27146.0,104.06
27159.0,107.46
27172.0,121.31
27186.0,142.75
27199.0,124.29
27212.0,45.57
27226.0,-21.03
27239.0,-12.2
27252.0,25.41
27266.0,57.38
27279.0,96.11
27292.0,112.31
27305.0,101.31
27319.0,72.78
27332.0,10.47
27345.0,-11.42
27359.0,51.63
27372.0,73.54
27385.0,20.02
27399.0,19.57
27412.0,73.17
27425.0,63.12
27439.0,-7.23
27452.0,-34.97
27465.0,3.51
27479.0,35.77
27492.0,21.7
27505.0,2.99
27518.0,15.79
27532.0,27.7
27545.0,0.66
27558.0,-35.42
27572.0,-28.65
27585.0,6.53
27598.0,17.4
27612.0,15.22
27625.0,42.64
27638.0,65.89
27652.0,41.48
27665.0,18.65
27678.0,18.48
27692.0,-74.9
27705.0,-290.41
27719.0,-419.81
27732.0,-347.77
27746.0,-238.27
27759.0,-215.51
27772.0,-210.21
27786.0,-166.85
27799.0,-121.96
27812.0,-98.56
27826.0,-77.63
27839.0,-49.88
27852.0,-24.51
27866.0,-4.88
27879.0,13.67
27892.0,31.94
27906.0,47.95
27919.0,62.21
27932.0,75.75
27945.0,88.01
27959.0,98.3
27972.0,107.08
27985.0,115.05
27999.0,167.45
28012.0,360.9
28025.0,666.42
28039.0,881.34
28052.0,892.69
28065.0,798.48
28079.0,724.27
28092.0,669.48
28105.0,587.02
28119.0,495.65
28132.0,425.69
28145.0,364.79
28158.0,299.27
28172.0,223.41
28185.0,118.13
28198.0,-11.88
28212.0,-127.53
28225.0,-201.19
28238.0,-215.56
28252.0,-192.98
28265.0,-208.26
28278.0,-263.57
28292.0,-289.81
28305.0,-289.14
28318.0,-296.86
28332.0,-300.93
28345.0,-289.39
28358.0,-283.09
28372.0,-307.48
28386.0,-336.48
28399.0,-326.68
28412.0,-314.23
28426.0,-343.71
28439.0,-366.16
28452.0,-338.74
28466.0,-285.92
28479.0,-238.98
28492.0,-250.18
28506.0,-312.64
28519.0,-318.27
28532.0,-258.07
28546.0,-212.95
28559.0,-208.38
28572.0,-236.39
28585.0,-253.55
28599.0,-228.44
28612.0,-209.62
28625.0,-209.26
28639.0,-179.13
28652.0,-145.82
28665.0,-166.77
28679.0,-210.09
28692.0,-212.37
28705.0,-159.61
28719.0,-75.76
28732.0,-18.5
28745.0,-30.53
28759.0,-49.05
28772.0,-9.79
28785.0,33.29
28798.0,33.27
28812.0,-2.46
28825.0,-69.64
28838.0,-111.9
28852.0,-68.21
28865.0,-8.73
28878.0,-21.47
28892.0,-27.88
28905.0,53.87
28918.0,116.23
28932.0,72.97
28945.0,8.86
28958.0,1.6
28972.0,46.06
28985.0,104.04
28998.0,126.88
29011.0,107.64
29026.0,76.77
29039.0,79.68
29052.0,128.46
29066.0,133.02
29079.0,67.2
29092.0,67.69
29106.0,147.21
29119.0,168.87
29132.0,154.89
29146.0,184.87
29159.0,166.03
29172.0,71.75
29186.0,35.39
29199.0,52.46
29212.0,45.67
29225.0,59.5
29239.0,80.18
29252.0,61.4
29265.0,74.25
29279.0,123.23
29292.0,131.74
29305.0,104.94
29319.0,76.54
29332.0,78.65
29345.0,121.75
29359.0,133.75
29372.0,93.31
29385.0,82.47
29399.0,127.58
29412.0,155.51
29425.0,78.54
29438.0,-42.9
29452.0,-37.44
29465.0,2.57
29478.0,-152.72
29492.0,-365.61
29505.0,-368.63
29518.0,-240.64
29532.0,-182.97
29545.0,-183.31
29558.0,-151.82
29572.0,-99.9
29585.0,-68.02
29598.0,-48.89
29612.0,-24.0
29625.0,4.2
29638.0,27.82
29651.0,47.19
29666.0,65.25
29679.0,112.48
29692.0,280.32
29706.0,582.27
29719.0,817.24
29732.0,841.91
29746.0,790.07
29759.0,771.16
29772.0,700.21
29786.0,542.91
29799.0,410.98
29812.0,377.9
29826.0,384.41
29839.0,350.79
29852.0,254.51
29865.0,130.14
29879.0,54.62
29892.0,30.79
29905.0,-22.03
29919.0,-98.41
29932.0,-147.55
29945.0,-189.59
29959.0,-205.76
29972.0,-167.53
29985.0,-147.54
29999.0,-181.64
30012.0,-231.31
30025.0,-279.68
30039.0,-293.19
30052.0,-256.82
30065.0,-242.43
30078.0,-278.25
30092.0,-311.57
30105.0,-329.01
30118.0,-333.72
30132.0,-316.09
30145.0,-296.68
30158.0,-266.51
30172.0,-188.49
30185.0,-119.41
30198.0,-129.04
30212.0,-166.01
30225.0,-177.8
30238.0,-169.2
30252.0,-168.07
30265.0,-236.89
30278.0,-308.29
30291.0,-237.2
30305.0,-126.82
30319.0,-145.05
30332.0,-194.33
30346.0,-152.38
30359.0,-110.71
30372.0,-155.44
30386.0,-195.3
30399.0,-133.45
30412.0,-23.42
30426.0,21.04
30439.0,-21.72
30452.0,-74.2
30466.0,-68.56
30479.0,-21.81
30492.0,-11.78
30505.0,-53.78
30519.0,-70.09
30532.0,-43.68
30545.0,-42.79
30559.0,-76.0
30572.0,-95.6
30585.0,-77.48
30599.0,-33.39
30612.0,-9.21
30625.0,-24.51
30639.0,-38.76
30652.0,-27.73
30665.0,-19.77
30679.0,-19.9
30692.0,14.24
30705.0,63.39
30718.0,73.99
30732.0,69.11
30745.0,66.47
30758.0,51.79
30772.0,53.7
30785.0,86.23
30798.0,106.65
30812.0,102.35
30825.0,108.31
30838.0,110.84
30852.0,73.85
30865.0,56.24
30878.0,112.45
30892.0,153.7
30905.0,107.27
30918.0,47.45
30931.0,44.21
30945.0,58.13
30958.0,41.02
30972.0,23.55
30986.0,54.8
30999.0,117.3
31012.0,148.78
31026.0,139.71
31039.0,149.38
31052.0,180.41
31066.0,167.1
31079.0,103.36
31092.0,46.9
31106.0,37.52
31119.0,45.81
31132.0,22.7
31145.0,-7.25
31159.0,-0.07
31172.0,33.2
31185.0,29.92
31199.0,-31.59
31212.0,-35.82
31225.0,52.84
31239.0,58.58
31252.0,-46.17
31265.0,-60.72
31279.0,-16.49
31292.0,-160.44
31305.0,-395.32
31319.0,-406.1
31332.0,-252.07
31345.0,-186.99
31358.0,-201.7
31372.0,-173.23
31385.0,-114.62
31398.0,-82.04
31412.0,-65.01
31425.0,-37.88
31438.0,-7.63
31452.0,14.21
31465.0,31.62
31478.0,50.22
31492.0,68.3
31505.0,83.88
31518.0,97.7
31532.0,112.02
31545.0,179.07
31558.0,405.86
31571.0,724.96
31585.0,857.4
31598.0,748.71
31611.0,654.91
31626.0,690.3
31639.0,693.95
31652.0,545.34
31666.0,334.91
31679.0,184.27
31692.0,108.24
31706.0,95.54
31719.0,135.95
31732.0,175.5
31746.0,149.74
31759.0,72.21
31772.0,30.07
31785.0,26.93
31799.0,-18.99
31812.0,-96.94
31825.0,-144.86
31839.0,-171.06
31852.0,-206.88
31865.0,-242.79
31879.0,-228.06
31892.0,-179.96
31905.0,-196.75
31919.0,-245.38
31932.0,-213.15
31945.0,-174.99
31959.0,-237.42
31972.0,-299.29
31985.0,-281.85
31998.0,-293.67
32012.0,-375.63
32025.0,-380.9
32038.0,-257.26
32052.0,-165.52
32065.0,-175.55
32078.0,-192.36
32092.0,-184.73
32105.0,-174.59
32118.0,-167.33
32132.0,-180.66
32145.0,-194.34
32158.0,-172.2
32172.0,-132.84
32185.0,-103.02
32198.0,-87.45
32211.0,-84.73
32225.0,-88.9
32238.0,-118.78
32251.0,-168.33
32265.0,-172.26
32279.0,-147.5
32292.0,-170.5
32306.0,-208.41
32319.0,-178.91
32332.0,-87.98
32346.0,-53.64
32359.0,-127.18
32372.0,-155.79
32386.0,-71.57
32399.0,-15.57
32412.0,-26.62
32425.0,-33.97
32439.0,-33.45
32452.0,-23.45
32465.0,2.29
32479.0,7.23
32492.0,-9.58
32505.0,-13.02
32519.0,2.29
32532.0,30.6
32545.0,53.49
32559.0,35.33
32572.0,8.3
32585.0,47.2
32599.0,113.89
32612.0,105.87
32625.0,44.53
32638.0,33.68
32652.0,76.48
32665.0,89.34
32678.0,65.05
32692.0,70.8
32705.0,104.13
32718.0,110.06
32732.0,94.93
32745.0,89.11
32758.0,80.89
32772.0,69.82
32785.0,81.5
32798.0,118.3
32812.0,155.93
32825.0,131.12
32838.0,46.17
32851.0,31.79
32865.0,115.34
32878.0,158.31
32891.0,100.49
32905.0,36.47
32919.0,37.97
32932.0,45.82
32946.0,20.6
32959.0,40.25
32972.0,114.94
32986.0,137.83
32999.0,100.21
33012.0,89.82
33026.0,115.56
33039.0,126.04
33052.0,106.52
33065.0,32.49
33079.0,-172.37
33092.0,-424.13
33105.0,-472.63
33119.0,-328.5
33132.0,-237.6
33145.0,-241.65
33159.0,-219.47
33172.0,-158.69
33185.0,-117.12
33199.0,-96.27
33212.0,-68.51
33225.0,-34.82
33239.0,-8.69
33252.0,11.1
33265.0,32.06
33278.0,54.19
33292.0,73.0
33305.0,88.18
33318.0,102.43
33332.0,116.12
33345.0,127.57
33358.0,136.85
33372.0,145.35
33385.0,152.88
33398.0,158.7
33412.0,163.33
33425.0,167.31
33438.0,170.64
33452.0,173.43
33465.0,174.98
33478.0,174.66
33491.0,173.29
33505.0,171.76
33518.0,195.75
33531.0,321.34
33545.0,568.73
33558.0,786.3
33572.0,820.35
33586.0,727.81
33599.0,646.11
33612.0,596.72
33626.0,534.59
33639.0,449.98
33652.0,359.84
33666.0,285.21
33679.0,243.69
33692.0,208.63
33705.0,148.46
33719.0,87.24
33732.0,35.83
33745.0,-25.98
33759.0,-98.36
33772.0,-173.77
33785.0,-226.91
33799.0,-208.79
33812.0,-124.82
33825.0,-61.28
33839.0,-95.88
33852.0,-211.11
33865.0,-314.1
33879.0,-355.51
33892.0,-381.56
33905.0,-419.63
33918.0,-444.27
33932.0,-468.4
33945.0,-495.0
33958.0,-479.86
33972.0,-435.55
33985.0,-411.37
33998.0,-405.78
34012.0,-403.3
34025.0,-398.86
34038.0,-386.69
34052.0,-376.86
34065.0,-358.49
34078.0,-316.38
34092.0,-292.42
34105.0,-307.05
34118.0,-314.76
34131.0,-286.96
34145.0,-239.88
34158.0,-204.94
34171.0,-210.59
34185.0,-247.41
34198.0,-258.63
34211.0,-215.24
34226.0,-163.12
34239.0,-162.02
34252.0,-178.27
34266.0,-130.95
34279.0,-64.6
34292.0,-73.26
34306.0,-116.99
34319.0,-106.27
34332.0,-47.8
34345.0,-5.66
34359.0,-5.78
34372.0,-24.03
34385.0,-23.82
34399.0,37.95
34412.0,155.29
34425.0,206.42
34439.0,141.78
34452.0,95.25
34465.0,107.66
34479.0,76.85
34492.0,5.57
34505.0,-9.16
34519.0,45.05
34532.0,81.82
34545.0,69.46
34558.0,43.22
34572.0,3.4
34585.0,-4.29
34598.0,76.47
34612.0,151.91
34625.0,137.52
34638.0,106.54
34652.0,128.28
34665.0,156.84
34678.0,119.21
34692.0,31.35
34705.0,-33.6
34718.0,-45.03
34732.0,-3.86
34745.0,81.35
34758.0,161.5
34771.0,184.54
34785.0,157.6
34798.0,131.6
34811.0,141.85
34825.0,154.13
34838.0,122.54
34851.0,82.84
34865.0,75.9
34879.0,84.0
34892.0,88.87
34906.0,82.37
34919.0,79.92
34932.0,112.98
34946.0,144.66
34959.0,111.59
34972.0,39.47
34985.0,7.83
34999.0,27.74
35012.0,43.09
35025.0,45.35
35039.0,74.85
35052.0,119.62
35065.0,137.54
35079.0,145.5
35092.0,162.84
35105.0,154.52
35119.0,121.43
35132.0,110.43
35145.0,129.7
35159.0,149.28
35172.0,156.13
35185.0,170.08
35198.0,188.3
35212.0,161.45
35225.0,83.11
35238.0,6.04
35252.0,-57.13
35265.0,-103.48
35278.0,-77.32
35292.0,27.21
35305.0,124.27
35318.0,147.38
35332.0,102.79
35345.0,34.57
35358.0,-38.95
35372.0,-183.07
35385.0,-409.93
35398.0,-534.14
35411.0,-451.93
35425.0,-332.91
35438.0,-304.03
35451.0,-293.38
35465.0,-244.04
35478.0,-193.32
35491.0,-164.38
35505.0,-137.94
35518.0,-104.8
35532.0,-74.7
35546.0,-50.94
35559.0,-28.04
35572.0,-5.17
35586.0,15.02
35599.0,32.78
35612.0,49.13
35625.0,63.8
35639.0,76.79
35652.0,88.62
35665.0,99.27
35679.0,108.71
35692.0,116.72
35705.0,123.41
35719.0,129.22
35732.0,133.96
35745.0,147.07
35759.0,234.04
35772.0,479.73
35785.0,793.81
35799.0,932.22
35812.0,825.42
35825.0,664.45
35838.0,594.81
35852.0,541.4
35865.0,433.78
35878.0,356.05
35892.0,366.61
35905.0,390.28
35918.0,340.82
35932.0,236.05
35945.0,144.0
35958.0,71.21
35972.0,-6.24
35985.0,-79.33
35998.0,-145.23
36012.0,-194.98
36025.0,-212.65
36038.0,-246.15
36051.0,-316.25
36065.0,-345.9
36078.0,-322.38
36091.0,-325.36
36105.0,-357.7
36118.0,-370.19
36131.0,-373.97
36145.0,-368.01
36158.0,-312.62
36172.0,-261.77
36186.0,-340.09
36199.0,-474.66
36212.0,-439.86
36226.0,-285.91
36239.0,-259.12
36252.0,-341.19
36265.0,-339.02
36279.0,-243.6
36292.0,-190.57
36305.0,-223.14
36319.0,-265.56
36332.0,-279.73
36345.0,-299.3
36359.0,-317.06
36372.0,-281.62
36385.0,-196.18
36399.0,-125.67
36412.0,-118.73
36425.0,-173.56
36439.0,-242.4
36452.0,-257.84
36465.0,-221.7
36478.0,-200.25
36492.0,-196.96
36505.0,-158.47
36518.0,-104.61
36532.0,-102.05
36545.0,-123.35
36558.0,-105.7
36572.0,-69.68
36585.0,-57.33
36598.0,-71.85
36612.0,-77.05
36625.0,-37.8
36638.0,-0.38
36652.0,-6.79
36665.0,-4.64
36678.0,41.38
36691.0,86.63
36705.0,82.94
36718.0,46.81
36731.0,41.84
36745.0,76.6
36758.0,98.78
36771.0,100.9
36785.0,105.8
36798.0,117.93
36811.0,147.61
36826.0,183.15
36839.0,192.29
36852.0,173.09
36866.0,129.2
36879.0,77.84
36892.0,72.61
36905.0,122.07
36919.0,161.39
36932.0,148.16
36945.0,115.58
36959.0,114.14
36972.0,136.89
36985.0,123.86
36999.0,61.48
37012.0,34.49
37025.0,87.1
37039.0,145.49
37052.0,140.79
37065.0,94.12
37079.0,84.14
37092.0,118.04
37105.0,104.75
37118.0,60.5
37132.0,90.12
37145.0,155.49
37158.0,188.93
37172.0,230.46
37185.0,278.43
37198.0,267.1
37212.0,103.39
37225.0,-238.18
37238.0,-501.52
37252.0,-450.2
37265.0,-274.66
37278.0,-225.4
37292.0,-237.13
37305.0,-191.13
37318.0,-126.08
37331.0,-94.23
37345.0,-72.54
37358.0,-37.66
37371.0,-2.95
37385.0,21.36
37398.0,42.91
37411.0,66.11
37425.0,86.84
37438.0,103.59
37451.0,119.23
37465.0,134.19
37479.0,146.35
37492.0,156.27
37506.0,166.29
37519.0,212.98
37532.0,382.65
37545.0,666.11
37559.0,899.08
37572.0,969.88
37585.0,899.45
37599.0,748.7
37612.0,602.95
37625.0,504.14
37639.0,413.54
37652.0,327.32
37665.0,293.32
37679.0,323.54
37692.0,330.28
37705.0,211.63
37719.0,44.66
37732.0,-28.27
37745.0,-31.27
37758.0,-54.19
37772.0,-113.76
37785.0,-202.64
37798.0,-273.92
37812.0,-247.88
37825.0,-172.98
37838.0,-165.52
37852.0,-225.46
37865.0,-280.14
37878.0,-259.26
37892.0,-193.08
37905.0,-198.9
37918.0,-252.48
37932.0,-275.77
37945.0,-300.84
37958.0,-316.91
37971.0,-298.39
37985.0,-293.73
37998.0,-307.21
38011.0,-300.03
38025.0,-270.99
38038.0,-252.94
38051.0,-276.3
38065.0,-310.78
38078.0,-290.37
38091.0,-236.8
38105.0,-228.45
38119.0,-251.23
38132.0,-251.96
38146.0,-235.34
38159.0,-207.55
38172.0,-177.09
38185.0,-175.5
38199.0,-193.63
38212.0,-194.21
38225.0,-163.52
38239.0,-135.35
38252.0,-161.33
38265.0,-197.25
38279.0,-170.97
38292.0,-123.91
38305.0,-95.02
38319.0,-66.86
38332.0,-66.37
38345.0,-90.35
38359.0,-58.91
38372.0,14.8
38385.0,28.49
38398.0,-6.08
38412.0,-11.1
38425.0,5.6
38438.0,-1.73
38452.0,-47.33
38465.0,-90.42
38478.0,-50.5
38492.0,44.23
38505.0,21.12
38518.0,-158.58
38532.0,-230.98
38545.0,-43.71
38558.0,138.6
38572.0,123.68
38585.0,66.65
38598.0,74.91
38611.0,93.35
38625.0,98.6
38638.0,99.16
38651.0,88.57
38665.0,81.37
38678.0,88.49
38691.0,91.37
38705.0,93.47
38718.0,96.15
38731.0,80.71
38745.0,74.47
38758.0,86.64
38772.0,60.76
38786.0,18.0
38799.0,23.45
38812.0,42.77
38825.0,54.22
38839.0,87.95
38852.0,107.77
38865.0,91.43
38879.0,80.67
38892.0,83.32
38905.0,90.62
38919.0,104.26
38932.0,118.36
38945.0,92.41
38959.0,-75.4
38972.0,-338.37
38985.0,-433.45
38999.0,-308.4
39012.0,-198.62
39025.0,-191.43
39038.0,-176.56
39052.0,-118.96
39065.0,-72.48
39078.0,37.79
39092.0,405.24
39105.0,830.56
39118.0,762.07
39132.0,309.7
39145.0,187.13
39158.0,474.39
